,date,state,death,hospitalized,hospitalizedCurrently,inIcuCurrently,onVentilatorCurrently,positiveIncrease,recovered,totalTestsViral
1620,2021-02-07,WA,4449.0,18283.0,737.0,186.0,73.0,775,,
1621,2021-02-07,WI,6613.0,24885.0,570.0,144.0,,766,529120.0,
1622,2021-02-07,WV,2129.0,,381.0,115.0,51.0,518,106442.0,1991579.0
1623,2021-02-07,WY,624.0,1302.0,44.0,,,9,51016.0,683414.0
1624,2021-02-06,AK,279.0,1219.0,44.0,,11.0,0,,1536911.0
1625,2021-02-06,AL,8513.0,43005.0,1551.0,,,1992,252880.0,
1626,2021-02-06,AR,5061.0,14049.0,750.0,263.0,124.0,1341,284162.0,2520485.0
1627,2021-02-06,AS,0.0,,,,,0,,2140.0
1628,2021-02-06,AZ,14011.0,54507.0,3060.0,849.0,561.0,3471,,6922180.0
1629,2021-02-06,CA,43647.0,,13137.0,3479.0,,12394,,43719155.0
1630,2021-02-06,CO,5721.0,22277.0,538.0,,,1541,,
1631,2021-02-06,CT,7214.0,,827.0,,,0,,5667649.0
1632,2021-02-06,DC,947.0,,239.0,56.0,39.0,243,26680.0,
1633,2021-02-06,DE,1202.0,,267.0,31.0,,286,,
1634,2021-02-06,FL,28058.0,75363.0,5377.0,,,7345,,17494320.0
1635,2021-02-06,GA,15090.0,51732.0,4239.0,,,4490,,6628577.0
1636,2021-02-06,GU,129.0,,8.0,3.0,2.0,7,7416.0,108981.0
1637,2021-02-06,HI,416.0,2106.0,64.0,17.0,13.0,107,,
1638,2021-02-06,IA,5108.0,,336.0,67.0,30.0,302,293073.0,2541550.0
1639,2021-02-06,ID,1758.0,6785.0,199.0,41.0,,404,85439.0,1011836.0
1640,2021-02-06,IL,21676.0,,2271.0,485.0,246.0,3062,,16555035.0
1641,2021-02-06,IN,11752.0,40971.0,1399.0,300.0,163.0,2816,,7237304.0
1642,2021-02-06,KS,4101.0,8680.0,526.0,129.0,52.0,0,,2282959.0
1643,2021-02-06,KY,4020.0,17380.0,1294.0,318.0,164.0,1994,44916.0,3676301.0
1644,2021-02-06,LA,9076.0,,1275.0,,167.0,0,363457.0,5085290.0
1645,2021-02-06,MA,14921.0,18402.0,1451.0,310.0,189.0,3619,425717.0,14212421.0
1646,2021-02-06,MD,7329.0,32863.0,1419.0,337.0,,1500,9514.0,7188638.0
1647,2021-02-06,ME,634.0,1436.0,132.0,40.0,21.0,265,12521.0,1413307.0
1648,2021-02-06,MI,15854.0,,1296.0,300.0,155.0,1186,498495.0,9708516.0
1649,2021-02-06,MN,6289.0,24686.0,362.0,82.0,,993,452183.0,
1650,2021-02-06,MO,7142.0,,1666.0,353.0,220.0,1004,,4237855.0
1651,2021-02-06,MP,2.0,4.0,,,,0,29.0,26131.0
1652,2021-02-06,MS,6266.0,8777.0,842.0,215.0,120.0,1036,238176.0,1501413.0
1653,2021-02-06,MT,1312.0,4350.0,107.0,18.0,10.0,259,91060.0,986635.0
1654,2021-02-06,NC,9926.0,,2468.0,591.0,,4172,,8626106.0
1655,2021-02-06,ND,1451.0,3801.0,36.0,8.0,,11,95834.0,1451379.0
1656,2021-02-06,NE,1968.0,5887.0,275.0,,,352,139885.0,2171505.0
1657,2021-02-06,NH,1098.0,1054.0,183.0,,,466,62942.0,1307603.0
1658,2021-02-06,NJ,21964.0,61452.0,2895.0,737.0,380.0,4511,,9639998.0
1659,2021-02-06,NM,3386.0,12392.0,419.0,,,421,110240.0,2418457.0
1660,2021-02-06,NV,4496.0,,983.0,250.0,151.0,898,,
1661,2021-02-06,NY,36079.0,,7804.0,1481.0,995.0,11252,,
1662,2021-02-06,OH,11652.0,47477.0,2030.0,529.0,348.0,3549,819180.0,9311397.0
1663,2021-02-06,OK,3761.0,22593.0,917.0,283.0,,2053,371736.0,3269963.0
1664,2021-02-06,OR,2002.0,7971.0,263.0,61.0,28.0,818,,3271481.0
1665,2021-02-06,PA,22396.0,,2934.0,609.0,338.0,3930,735763.0,
1666,2021-02-06,PR,1872.0,,265.0,42.0,38.0,291,84659.0,415664.0
1667,2021-02-06,RI,2223.0,8468.0,288.0,41.0,20.0,630,,
1668,2021-02-06,SC,7611.0,18677.0,1600.0,371.0,224.0,3007,205514.0,4373920.0
1669,2021-02-06,SD,1804.0,6359.0,115.0,25.0,15.0,188,104956.0,659546.0
1670,2021-02-06,TN,10463.0,17642.0,1514.0,418.0,228.0,3182,703426.0,6447310.0
1671,2021-02-06,TX,38476.0,,9957.0,2885.0,,13897,2080185.0,18034823.0
1672,2021-02-06,UT,1733.0,13828.0,419.0,123.0,,1211,320182.0,2668996.0
1673,2021-02-06,VA,6773.0,22035.0,2376.0,465.0,294.0,4709,,
1674,2021-02-06,VI,24.0,,,,,0,2359.0,
1675,2021-02-06,VT,182.0,,64.0,16.0,,154,9372.0,917191.0
1676,2021-02-06,WA,4449.0,18156.0,737.0,186.0,73.0,1493,,
1677,2021-02-06,WI,6611.0,24824.0,593.0,164.0,,1114,527575.0,
1678,2021-02-06,WV,2119.0,,378.0,115.0,56.0,549,105185.0,1982272.0
1679,2021-02-06,WY,624.0,1303.0,44.0,,,42,51018.0,683414.0
1680,2021-02-05,AK,279.0,1219.0,44.0,,11.0,165,,1536911.0
1681,2021-02-05,AL,8449.0,43005.0,1671.0,,,1496,252880.0,
1682,2021-02-05,AR,5050.0,13902.0,808.0,289.0,144.0,1824,282699.0,2508232.0
1683,2021-02-05,AS,0.0,,,,,0,,2140.0
1684,2021-02-05,AZ,13948.0,54309.0,3167.0,909.0,573.0,3826,,6889120.0
1685,2021-02-05,CA,43024.0,,13672.0,3527.0,,14021,,43433104.0
1686,2021-02-05,CO,5704.0,22258.0,564.0,,,1863,,
1687,2021-02-05,CT,7214.0,,827.0,,,1431,,5667649.0
1688,2021-02-05,DC,940.0,,251.0,67.0,39.0,269,26551.0,
1689,2021-02-05,DE,1191.0,,290.0,40.0,,321,,
1690,2021-02-05,FL,27913.0,75062.0,5428.0,,,11171,,17414443.0
1691,2021-02-05,GA,14858.0,51479.0,4239.0,,,4842,,6597050.0
1692,2021-02-05,GU,129.0,,6.0,2.0,2.0,14,7416.0,108981.0
1693,2021-02-05,HI,416.0,2106.0,64.0,17.0,13.0,129,,
1694,2021-02-05,IA,5067.0,,348.0,66.0,31.0,649,291527.0,2536894.0
1695,2021-02-05,ID,1747.0,6771.0,203.0,47.0,,402,84824.0,1007899.0
1696,2021-02-05,IL,21603.0,,2318.0,491.0,254.0,3660,,16464740.0
1697,2021-02-05,IN,11686.0,40891.0,1446.0,322.0,165.0,1481,,7181084.0
1698,2021-02-05,KS,4101.0,8680.0,526.0,129.0,52.0,2647,,2282959.0
1699,2021-02-05,KY,3971.0,17282.0,1318.0,330.0,167.0,2256,44692.0,3668483.0
1700,2021-02-05,LA,9076.0,,1275.0,,167.0,866,363457.0,5085290.0
1701,2021-02-05,MA,14859.0,18402.0,1503.0,322.0,196.0,3287,425717.0,14082912.0
1702,2021-02-05,MD,7287.0,32687.0,1444.0,341.0,,1547,9514.0,7144618.0
1703,2021-02-05,ME,632.0,1431.0,131.0,45.0,22.0,265,12498.0,1403310.0
1704,2021-02-05,MI,15750.0,,1296.0,300.0,155.0,1754,481801.0,9671491.0
1705,2021-02-05,MN,6273.0,24617.0,362.0,82.0,,1048,450924.0,
1706,2021-02-05,MO,7130.0,,1682.0,364.0,224.0,1325,,4223347.0
1707,2021-02-05,MP,2.0,4.0,,,,0,29.0,26131.0
1708,2021-02-05,MS,6222.0,8777.0,858.0,229.0,128.0,1210,238176.0,1501413.0
1709,2021-02-05,MT,1307.0,4341.0,102.0,24.0,14.0,347,90654.0,981178.0
1710,2021-02-05,NC,9841.0,,2523.0,599.0,,5547,,8571543.0
1711,2021-02-05,ND,1451.0,3797.0,33.0,7.0,,61,95777.0,1449040.0
1712,2021-02-05,NE,1958.0,5873.0,285.0,,,520,139287.0,2158971.0
1713,2021-02-05,NH,1091.0,1050.0,198.0,,,478,62442.0,1297471.0
1714,2021-02-05,NJ,21886.0,61333.0,2825.0,506.0,342.0,4228,,9586272.0
1715,2021-02-05,NM,3378.0,12381.0,396.0,,,582,109068.0,2402484.0
1716,2021-02-05,NV,4463.0,,1072.0,268.0,155.0,897,,
1717,2021-02-05,NY,35920.0,,7937.0,1516.0,1000.0,8777,,
1718,2021-02-05,OH,11571.0,47338.0,2170.0,552.0,377.0,3683,812707.0,9265442.0
1719,2021-02-05,OK,3710.0,22453.0,951.0,284.0,,2662,369278.0,3243791.0
1720,2021-02-05,OR,1998.0,7926.0,287.0,64.0,27.0,715,,3253665.0
1721,2021-02-05,PA,22239.0,,3041.0,644.0,371.0,4688,723806.0,
1722,2021-02-05,PR,1867.0,,278.0,41.0,34.0,80,84629.0,415664.0
1723,2021-02-05,RI,2212.0,8468.0,288.0,41.0,20.0,600,,
1724,2021-02-05,SC,7553.0,18561.0,1637.0,368.0,232.0,6096,203808.0,4340105.0
1725,2021-02-05,SD,1798.0,6346.0,121.0,27.0,17.0,131,104716.0,658020.0
1726,2021-02-05,TN,10405.0,17564.0,1558.0,438.0,235.0,2661,700620.0,6417656.0
1727,2021-02-05,TX,38128.0,,10259.0,2931.0,,14495,2060478.0,17922915.0
1728,2021-02-05,UT,1728.0,13755.0,433.0,117.0,,1216,318034.0,2658072.0
1729,2021-02-05,VA,6732.0,21893.0,2363.0,462.0,294.0,5069,,
1730,2021-02-05,VI,24.0,,,,,19,2359.0,
1731,2021-02-05,VT,181.0,,64.0,17.0,,109,9126.0,907998.0
1732,2021-02-05,WA,4416.0,18071.0,789.0,183.0,80.0,1584,,
1733,2021-02-05,WI,6575.0,24734.0,594.0,160.0,,1427,526004.0,
1734,2021-02-05,WV,2100.0,,384.0,116.0,55.0,597,103780.0,1969418.0
1735,2021-02-05,WY,624.0,1302.0,44.0,,,108,50926.0,683414.0
1736,2021-02-04,AK,279.0,1214.0,43.0,,10.0,158,,1529566.0
1737,2021-02-04,AL,8365.0,42811.0,1666.0,,,2767,252880.0,
1738,2021-02-04,AR,5009.0,13902.0,815.0,308.0,145.0,2469,280868.0,2496513.0
1739,2021-02-04,AS,0.0,,,,,0,,2140.0
1740,2021-02-04,AZ,13752.0,54091.0,3303.0,946.0,618.0,4417,,6841912.0
1741,2021-02-04,CA,42466.0,,14138.0,3756.0,,13176,,43235327.0
1742,2021-02-04,CO,5677.0,22176.0,595.0,,,1584,,
1743,2021-02-04,CT,7185.0,,837.0,,,937,,5624309.0
1744,2021-02-04,DC,932.0,,248.0,63.0,41.0,166,26453.0,
1745,2021-02-04,DE,1135.0,,315.0,39.0,,243,,
1746,2021-02-04,FL,27698.0,74721.0,5607.0,,,8434,,17291642.0
1747,2021-02-04,GA,14756.0,51247.0,4239.0,,,5706,,6561635.0
1748,2021-02-04,GU,129.0,,5.0,2.0,2.0,4,7410.0,108612.0
1749,2021-02-04,HI,416.0,2103.0,57.0,19.0,12.0,106,,
1750,2021-02-04,IA,5033.0,,360.0,77.0,31.0,700,289989.0,2527503.0
1751,2021-02-04,ID,1748.0,6749.0,203.0,47.0,,507,84159.0,1002998.0
1752,2021-02-04,IL,21497.0,,2341.0,513.0,265.0,3328,,16359655.0
1753,2021-02-04,IN,11637.0,40774.0,1541.0,331.0,175.0,2359,,7150804.0
1754,2021-02-04,KS,3895.0,8578.0,526.0,129.0,52.0,0,,2248082.0
1755,2021-02-04,KY,3921.0,17170.0,1340.0,368.0,171.0,2493,44394.0,3653551.0
1756,2021-02-04,LA,9044.0,,1295.0,,162.0,2760,363457.0,5066815.0
1757,2021-02-04,MA,14784.0,18402.0,1554.0,335.0,208.0,2804,425717.0,13955444.0
1758,2021-02-04,MD,7251.0,32531.0,1426.0,340.0,,1554,9511.0,7102358.0
1759,2021-02-04,ME,630.0,1420.0,145.0,46.0,22.0,301,12481.0,1395163.0
1760,2021-02-04,MI,15725.0,,1376.0,314.0,165.0,1885,481801.0,9623858.0
1761,2021-02-04,MN,6251.0,24565.0,369.0,82.0,,1410,450383.0,
1762,2021-02-04,MO,7117.0,,1675.0,381.0,229.0,1399,,4203201.0
1763,2021-02-04,MP,2.0,4.0,,,,0,29.0,26131.0
1764,2021-02-04,MS,6182.0,8777.0,897.0,235.0,138.0,1210,238176.0,1501413.0
1765,2021-02-04,MT,1308.0,4327.0,115.0,23.0,13.0,301,90402.0,974723.0
1766,2021-02-04,NC,9728.0,,2630.0,630.0,,5495,,8510848.0
1767,2021-02-04,ND,1447.0,3797.0,37.0,8.0,,98,95691.0,1444949.0
1768,2021-02-04,NE,1952.0,5862.0,278.0,,,507,138647.0,2146271.0
1769,2021-02-04,NH,1085.0,1048.0,209.0,,,396,61933.0,1287829.0
1770,2021-02-04,NJ,21793.0,61172.0,2971.0,531.0,362.0,3289,,9552440.0
1771,2021-02-04,NM,3355.0,12320.0,445.0,,,559,108144.0,2386859.0
1772,2021-02-04,NV,4424.0,,1121.0,254.0,153.0,889,,
1773,2021-02-04,NY,35767.0,,7967.0,1506.0,986.0,7414,,
1774,2021-02-04,OH,11509.0,47110.0,2252.0,569.0,395.0,4120,806397.0,9213673.0
1775,2021-02-04,OK,3681.0,22317.0,1008.0,315.0,,2782,366449.0,3230563.0
1776,2021-02-04,OR,1991.0,7896.0,299.0,71.0,29.0,627,,3233826.0
1777,2021-02-04,PA,22101.0,,3138.0,653.0,374.0,3370,719868.0,
1778,2021-02-04,PR,1861.0,,270.0,44.0,30.0,322,83579.0,415664.0
1779,2021-02-04,RI,2209.0,8412.0,290.0,43.0,23.0,587,,
1780,2021-02-04,SC,7487.0,18462.0,1677.0,382.0,239.0,3084,202372.0,4275948.0
1781,2021-02-04,SD,1788.0,6334.0,126.0,23.0,17.0,174,104508.0,655982.0
1782,2021-02-04,TN,10202.0,17469.0,1562.0,433.0,236.0,3154,697110.0,6389746.0
1783,2021-02-04,TX,37727.0,,10523.0,3014.0,,15281,2037888.0,17846886.0
1784,2021-02-04,UT,1711.0,13697.0,449.0,125.0,,1273,315614.0,2646744.0
1785,2021-02-04,VA,6650.0,21749.0,2444.0,486.0,294.0,3059,,
1786,2021-02-04,VI,24.0,,,,,0,2336.0,
1787,2021-02-04,VT,181.0,,69.0,12.0,,174,8953.0,903253.0
1788,2021-02-04,WA,4388.0,17987.0,789.0,183.0,83.0,1602,,
1789,2021-02-04,WI,6545.0,24634.0,639.0,173.0,,1719,524120.0,
1790,2021-02-04,WV,2080.0,,396.0,109.0,52.0,574,102495.0,1954655.0
1791,2021-02-04,WY,624.0,1300.0,48.0,,,180,50775.0,670688.0
1792,2021-02-03,AK,279.0,1213.0,42.0,,10.0,181,,1520206.0
1793,2021-02-03,AL,8203.0,42727.0,1777.0,,,2118,242143.0,
1794,2021-02-03,AR,4985.0,13813.0,884.0,306.0,142.0,2426,278882.0,2480443.0
1795,2021-02-03,AS,0.0,,,,,0,,2140.0
1796,2021-02-03,AZ,13576.0,53432.0,3456.0,955.0,646.0,2296,,6795188.0
1797,2021-02-03,CA,41811.0,,14578.0,3772.0,,10501,,43067233.0
1798,2021-02-03,CO,5664.0,22117.0,572.0,,,1269,,
1799,2021-02-03,CT,7157.0,,874.0,,,482,,5598102.0
1800,2021-02-03,DC,926.0,,237.0,63.0,34.0,61,26226.0,
1801,2021-02-03,DE,1130.0,,332.0,44.0,,286,,
1802,2021-02-03,FL,27472.0,74383.0,5824.0,,,6694,,17229269.0
1803,2021-02-03,GA,14587.0,50953.0,4335.0,,,4924,,6524223.0
1804,2021-02-03,GU,129.0,,6.0,2.0,2.0,8,7407.0,108162.0
1805,2021-02-03,HI,414.0,2096.0,55.0,21.0,16.0,74,,
1806,2021-02-03,IA,4975.0,,382.0,86.0,34.0,908,288259.0,2519240.0
1807,2021-02-03,ID,1741.0,6732.0,157.0,46.0,,491,83336.0,997625.0
1808,2021-02-03,IL,21420.0,,2469.0,520.0,270.0,3314,,16258348.0
1809,2021-02-03,IN,10091.0,40667.0,1582.0,344.0,188.0,1428,,7096324.0
1810,2021-02-03,KS,3895.0,8578.0,526.0,129.0,52.0,2247,,2248082.0
1811,2021-02-03,KY,3863.0,17010.0,1340.0,368.0,171.0,2581,44073.0,3635689.0
1812,2021-02-03,LA,9006.0,,1386.0,,180.0,2041,363457.0,5036801.0
1813,2021-02-03,MA,14708.0,18402.0,1635.0,335.0,203.0,2455,389717.0,13874158.0
1814,2021-02-03,MD,7220.0,32406.0,1485.0,361.0,,942,9511.0,7066871.0
1815,2021-02-03,ME,627.0,1410.0,158.0,49.0,23.0,273,12467.0,1388243.0
1816,2021-02-03,MI,15644.0,,1376.0,314.0,165.0,1717,481801.0,9573732.0
1817,2021-02-03,MN,6234.0,24493.0,379.0,77.0,,634,449707.0,
1818,2021-02-03,MO,7098.0,,1680.0,386.0,232.0,1233,,4185641.0
1819,2021-02-03,MP,2.0,4.0,,,,0,29.0,26131.0
1820,2021-02-03,MS,6158.0,8777.0,930.0,242.0,148.0,791,222812.0,1501413.0
1821,2021-02-03,MT,1303.0,4307.0,121.0,18.0,13.0,426,90086.0,968115.0
1822,2021-02-03,NC,9578.0,,2706.0,635.0,,12079,,8451902.0
1823,2021-02-03,ND,1447.0,3794.0,42.0,8.0,,138,95601.0,1438790.0
1824,2021-02-03,NE,1931.0,5844.0,305.0,,,605,137684.0,2132924.0
1825,2021-02-03,NH,1076.0,1042.0,207.0,,,337,61564.0,1281021.0
1826,2021-02-03,NJ,21693.0,60984.0,2986.0,525.0,374.0,2311,,9529486.0
1827,2021-02-03,NM,3338.0,12247.0,476.0,,,670,107645.0,2376514.0
1828,2021-02-03,NV,4373.0,,1145.0,259.0,159.0,750,,
1829,2021-02-03,NY,35631.0,,8082.0,1522.0,1003.0,5925,,
1830,2021-02-03,OH,11430.0,46873.0,2379.0,627.0,415.0,3991,799819.0,9165199.0
1831,2021-02-03,OK,3654.0,22167.0,1048.0,303.0,,2119,363808.0,3213657.0
1832,2021-02-03,OR,1981.0,7854.0,291.0,65.0,35.0,605,,3218747.0
1833,2021-02-03,PA,21955.0,,3224.0,657.0,378.0,3128,708501.0,
1834,2021-02-03,PR,1853.0,,307.0,54.0,34.0,136,78813.0,415664.0
1835,2021-02-03,RI,2198.0,8369.0,298.0,42.0,23.0,513,,
1836,2021-02-03,SC,7394.0,18324.0,1760.0,391.0,238.0,2890,200634.0,4252253.0
1837,2021-02-03,SD,1782.0,6321.0,133.0,25.0,13.0,208,104305.0,654279.0
1838,2021-02-03,TN,10033.0,17362.0,1638.0,474.0,266.0,1856,693707.0,6359798.0
1839,2021-02-03,TX,37288.0,,10827.0,3014.0,,17620,2015866.0,17694874.0
1840,2021-02-03,UT,1697.0,13648.0,413.0,119.0,,1591,312872.0,2635985.0
1841,2021-02-03,VA,6575.0,21638.0,2545.0,500.0,309.0,2959,,
1842,2021-02-03,VI,24.0,,,,,4,2336.0,
1843,2021-02-03,VT,179.0,,54.0,8.0,,133,8759.0,894557.0
1844,2021-02-03,WA,4316.0,17892.0,838.0,194.0,89.0,1357,,
1845,2021-02-03,WI,6496.0,24554.0,655.0,158.0,,1539,522361.0,
1846,2021-02-03,WV,2058.0,,456.0,129.0,55.0,535,101200.0,1942613.0
1847,2021-02-03,WY,624.0,1293.0,47.0,,,160,50499.0,656543.0
1848,2021-02-02,AK,279.0,1209.0,49.0,,10.0,107,,1511785.0
1849,2021-02-02,AL,7894.0,42328.0,1868.0,,,2078,242143.0,
1850,2021-02-02,AR,4939.0,13730.0,869.0,260.0,141.0,1510,276704.0,2446230.0
1851,2021-02-02,AS,0.0,,,,,0,,2140.0
1852,2021-02-02,AZ,13362.0,53149.0,3513.0,944.0,671.0,2938,,6754669.0
1853,2021-02-02,CA,41330.0,,14999.0,3894.0,,12064,,42851891.0
1854,2021-02-02,CO,5650.0,21996.0,599.0,,,935,,
1855,2021-02-02,CT,7133.0,,900.0,,,2568,,5588593.0
1856,2021-02-02,DC,921.0,,232.0,62.0,34.0,130,26086.0,
1857,2021-02-02,DE,1108.0,,326.0,42.0,,201,,
1858,2021-02-02,FL,27269.0,73961.0,6020.0,,,10332,,17177064.0
1859,2021-02-02,GA,14450.0,50685.0,4335.0,,,4961,,6494048.0
1860,2021-02-02,GU,129.0,,6.0,2.0,2.0,2,7381.0,107625.0
1861,2021-02-02,HI,410.0,2090.0,61.0,19.0,15.0,64,,
1862,2021-02-02,IA,4919.0,,390.0,88.0,31.0,463,286315.0,2506499.0
1863,2021-02-02,ID,1735.0,6702.0,157.0,46.0,,482,82721.0,993978.0
1864,2021-02-02,IL,21336.0,,2447.0,533.0,265.0,2304,,16161454.0
1865,2021-02-02,IN,10054.0,40570.0,1624.0,347.0,200.0,1512,,7067175.0
1866,2021-02-02,KS,3809.0,8489.0,381.0,97.0,48.0,0,,2221814.0
1867,2021-02-02,KY,3812.0,16814.0,1335.0,373.0,172.0,2431,43714.0,3626864.0
1868,2021-02-02,LA,8953.0,,1440.0,,189.0,2603,344321.0,5010521.0
1869,2021-02-02,MA,14652.0,18008.0,1631.0,353.0,224.0,2239,389717.0,13782465.0
1870,2021-02-02,MD,7188.0,32291.0,1467.0,366.0,,905,9502.0,7052264.0
1871,2021-02-02,ME,618.0,1403.0,157.0,48.0,24.0,417,12440.0,1378012.0
1872,2021-02-02,MI,15609.0,,1404.0,337.0,174.0,1433,481801.0,9533456.0
1873,2021-02-02,MN,6210.0,24447.0,394.0,84.0,,604,448595.0,
1874,2021-02-02,MO,7088.0,,1746.0,398.0,236.0,890,,4173283.0
1875,2021-02-02,MP,2.0,4.0,,,,1,29.0,26131.0
1876,2021-02-02,MS,6132.0,8777.0,941.0,262.0,152.0,825,222812.0,1501413.0
1877,2021-02-02,MT,1249.0,4273.0,116.0,20.0,13.0,314,89542.0,960130.0
1878,2021-02-02,NC,9409.0,,2741.0,645.0,,2926,,8422860.0
1879,2021-02-02,ND,1447.0,3789.0,45.0,7.0,,115,95491.0,1433912.0
1880,2021-02-02,NE,1929.0,5832.0,305.0,,,487,137446.0,2110148.0
1881,2021-02-02,NH,1066.0,1036.0,202.0,,,326,61096.0,1267372.0
1882,2021-02-02,NJ,21584.0,60822.0,2892.0,516.0,366.0,3150,,9493957.0
1883,2021-02-02,NM,3310.0,12185.0,492.0,,,432,105568.0,2365894.0
1884,2021-02-02,NV,4324.0,,1209.0,265.0,182.0,811,,
1885,2021-02-02,NY,35466.0,,8067.0,1503.0,1004.0,8215,,
1886,2021-02-02,OH,11336.0,46659.0,2488.0,641.0,426.0,3657,793766.0,9146476.0
1887,2021-02-02,OK,3602.0,21996.0,1123.0,320.0,,1296,360702.0,3195609.0
1888,2021-02-02,OR,1958.0,7796.0,336.0,68.0,32.0,957,,3202207.0
1889,2021-02-02,PA,21812.0,,3281.0,669.0,380.0,4410,697400.0,
1890,2021-02-02,PR,1846.0,,298.0,57.0,41.0,288,78813.0,415664.0
1891,2021-02-02,RI,2186.0,8331.0,307.0,41.0,25.0,235,,
1892,2021-02-02,SC,7318.0,18146.0,1832.0,401.0,245.0,1988,199045.0,4236905.0
1893,2021-02-02,SD,1779.0,6304.0,131.0,21.0,17.0,116,104052.0,652680.0
1894,2021-02-02,TN,9900.0,17276.0,1687.0,471.0,277.0,2173,688963.0,6347070.0
1895,2021-02-02,TX,36870.0,,11002.0,3073.0,,23047,1993704.0,17605821.0
1896,2021-02-02,UT,1685.0,13576.0,485.0,130.0,,1201,309977.0,2623440.0
1897,2021-02-02,VA,6517.0,21516.0,2473.0,493.0,304.0,2740,,
1898,2021-02-02,VI,24.0,,,,,5,2317.0,
1899,2021-02-02,VT,176.0,,59.0,12.0,,113,8581.0,886121.0
1900,2021-02-02,WA,4318.0,17812.0,814.0,203.0,90.0,1738,,
1901,2021-02-02,WI,6480.0,24460.0,686.0,146.0,,1296,520325.0,
1902,2021-02-02,WV,2031.0,,465.0,131.0,57.0,510,99857.0,1934122.0
1903,2021-02-02,WY,624.0,1289.0,53.0,,,71,50431.0,647149.0
1904,2021-02-01,AK,262.0,1205.0,43.0,,10.0,70,,1507662.0
1905,2021-02-01,AL,7688.0,41859.0,1888.0,,,1221,242143.0,
1906,2021-02-01,AR,4895.0,13651.0,889.0,276.0,146.0,1226,274904.0,2438501.0
1907,2021-02-01,AS,0.0,,,,,0,,2140.0
1908,2021-02-01,AZ,13124.0,52986.0,3654.0,984.0,662.0,3741,,6726250.0
1909,2021-02-01,CA,40908.0,,15212.0,3949.0,,15358,,42569193.0
1910,2021-02-01,CO,5641.0,21844.0,611.0,,,884,,
1911,2021-02-01,CT,7119.0,,912.0,,,3931,,5536731.0
1912,2021-02-01,DC,916.0,,240.0,66.0,46.0,136,25915.0,
1913,2021-02-01,DE,1101.0,,321.0,39.0,,424,,
1914,2021-02-01,FL,27129.0,73551.0,6142.0,,,5600,,17083600.0
1915,2021-02-01,GA,14242.0,50323.0,4438.0,,,3034,,6474133.0
1916,2021-02-01,GU,129.0,,6.0,2.0,2.0,21,7377.0,107165.0
1917,2021-02-01,HI,410.0,2086.0,63.0,16.0,12.0,90,,
1918,2021-02-01,IA,4906.0,,368.0,92.0,28.0,355,283036.0,2499887.0
1919,2021-02-01,ID,1725.0,6674.0,225.0,57.0,,0,81591.0,990444.0
1920,2021-02-01,IL,21273.0,,2387.0,515.0,278.0,2312,,16100555.0
1921,2021-02-01,IN,9989.0,40437.0,1594.0,374.0,201.0,1709,,7039744.0
1922,2021-02-01,KS,3809.0,8489.0,381.0,97.0,48.0,1983,,2221814.0
1923,2021-02-01,KY,3780.0,16725.0,1314.0,337.0,178.0,1617,43492.0,3621461.0
1924,2021-02-01,LA,8912.0,,1403.0,,187.0,965,344321.0,4967993.0
1925,2021-02-01,MA,14607.0,18008.0,1676.0,373.0,222.0,2398,389717.0,13721200.0
1926,2021-02-01,MD,7154.0,32181.0,1437.0,371.0,,1163,9501.0,7038562.0
1927,2021-02-01,ME,595.0,1394.0,164.0,51.0,28.0,219,12422.0,1374090.0
1928,2021-02-01,MI,15536.0,,1409.0,336.0,170.0,2572,481801.0,9515056.0
1929,2021-02-01,MN,6202.0,24352.0,387.0,92.0,,721,447420.0,
1930,2021-02-01,MO,6748.0,,1778.0,401.0,244.0,778,,4165512.0
1931,2021-02-01,MP,2.0,4.0,,,,0,29.0,26131.0
1932,2021-02-01,MS,6056.0,8777.0,948.0,269.0,152.0,705,222812.0,1501413.0
1933,2021-02-01,MT,1234.0,4248.0,108.0,20.0,15.0,121,89218.0,956718.0
1934,2021-02-01,NC,9342.0,,2781.0,636.0,,3776,,8401409.0
1935,2021-02-01,ND,1447.0,3782.0,47.0,8.0,,53,95308.0,1431933.0
1936,2021-02-01,NE,1920.0,5815.0,312.0,,,237,136972.0,2102977.0
1937,2021-02-01,NH,1059.0,1036.0,193.0,,,363,60337.0,1267372.0
1938,2021-02-01,NJ,21513.0,60621.0,2865.0,531.0,355.0,3517,,9493957.0
1939,2021-02-01,NM,3295.0,12119.0,477.0,,,486,104125.0,2354900.0
1940,2021-02-01,NV,4278.0,,1247.0,290.0,184.0,838,,
1941,2021-02-01,NY,35319.0,,8003.0,1500.0,987.0,8508,,
1942,2021-02-01,OH,11230.0,46438.0,2521.0,652.0,454.0,3287,786249.0,9104857.0
1943,2021-02-01,OK,3564.0,21957.0,1184.0,345.0,,1396,358040.0,3166000.0
1944,2021-02-01,OR,1957.0,7738.0,320.0,73.0,35.0,0,,3162750.0
1945,2021-02-01,PA,21687.0,,3280.0,650.0,420.0,2854,693783.0,
1946,2021-02-01,PR,1836.0,,282.0,55.0,40.0,614,78813.0,415664.0
1947,2021-02-01,RI,2173.0,8296.0,316.0,47.0,29.0,249,,
1948,2021-02-01,SC,7283.0,18113.0,1842.0,391.0,240.0,2530,197810.0,4211769.0
