,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at
12145,10/28/2020,ND,41130,1223,499,11,10/29/2020 02:11:33 PM
12146,05/09/2021,VT,21989,24,245,0,05/11/2021 12:00:00 AM
12147,01/20/2021,CT,234134,1915,6726,44,01/21/2021 02:44:32 PM
12148,12/19/2020,WI,490679,4315,4722,90,12/20/2020 02:32:33 PM
12149,05/11/2021,MS,313942,51,7240,2,05/12/2021 02:33:56 PM
12150,10/04/2020,MT,14635,74,187,1,10/05/2020 01:49:47 PM
12151,06/28/2021,MI,999695,42,20994,2,06/29/2021 12:00:00 AM
12152,04/05/2021,ID,181836,655,1972,6,04/06/2021 01:43:58 PM
12153,07/26/2020,MI,159147,658,6503,14,07/27/2020 12:00:00 AM
12154,05/07/2021,IL,1351497,3321,24524,41,05/08/2021 01:45:22 PM
12155,03/05/2020,ND,0,0,0,0,03/26/2020 04:22:39 PM
12156,08/17/2020,VI,760,19,9,0,08/18/2020 02:26:55 PM
12157,05/27/2020,MT,485,6,17,0,05/28/2020 03:12:25 PM
12158,09/23/2020,IN,113337,711,3725,7,09/23/2020 12:00:00 AM
12159,07/25/2020,AL,93613,931,2053,39,07/26/2020 04:00:00 PM
12160,02/12/2020,NH,0,0,0,0,03/26/2020 04:22:39 PM
12161,08/31/2020,ME,4548,22,132,0,09/01/2020 02:09:34 PM
12162,04/28/2020,CA,57842,1253,2177,70,04/28/2020 12:00:00 AM
12163,04/12/2020,NE,814,110,17,0,04/14/2020 12:00:00 AM
12164,02/26/2020,MO,0,0,0,0,03/26/2020 04:22:39 PM
12165,10/20/2020,GU,3968,82,68,2,10/21/2020 01:34:31 PM
12166,10/13/2020,MS,109585,859,3428,19,10/15/2020 12:00:00 AM
12167,06/30/2021,WI,677622,91,8128,2,07/01/2021 02:29:33 PM
12168,04/03/2021,NH,85448,438,1247,2,04/04/2021 01:43:43 PM
12169,02/05/2020,MS,0,0,0,0,03/26/2020 04:22:39 PM
12170,09/05/2020,DE,18292,109,609,1,09/07/2020 12:00:00 AM
12171,05/29/2021,KY,459577,126,7151,6,05/31/2021 12:00:00 AM
12172,04/27/2021,AL,537425,437,11062,6,04/28/2021 04:00:00 PM
12173,09/23/2020,WY,5169,153,50,1,09/24/2020 01:54:02 PM
12174,04/21/2021,ID,185759,294,2028,6,04/22/2021 01:56:30 PM
12175,03/21/2020,NH,65,10,0,0,03/26/2020 04:22:39 PM
12176,04/16/2020,ME,796,26,27,3,04/16/2020 04:22:39 PM
12177,04/15/2020,AL,6220,169,192,12,04/16/2020 04:00:00 PM
12178,04/20/2021,WI,652879,931,7427,6,04/21/2021 02:12:05 PM
12179,07/03/2020,VT,1129,9,55,0,07/05/2020 12:00:00 AM
12180,08/13/2020,AL,120621,1112,2826,35,08/14/2020 04:00:00 PM
12181,05/27/2021,WY,60048,87,719,0,05/28/2021 01:29:21 PM
12182,03/04/2020,MS,6,6,0,0,03/06/2020 12:00:00 AM
12183,04/16/2021,DE,101400,445,1596,1,04/18/2021 12:00:00 AM
12184,06/14/2020,KY,13284,189,599,4,06/16/2020 12:00:00 AM
12185,01/27/2021,IN,617713,2242,11656,56,01/27/2021 12:00:00 AM
12186,12/01/2020,KY,194507,3769,3168,40,12/03/2020 12:00:00 AM
12187,10/08/2020,AL,174750,1069,4131,17,10/09/2020 04:00:00 PM
12188,03/25/2020,IN,477,112,21,5,03/25/2020 12:00:00 AM
12189,10/13/2020,KY,87233,1398,1695,14,10/15/2020 12:00:00 AM
12190,03/31/2021,NH,84176,462,1238,1,04/01/2021 02:13:30 PM
12191,05/12/2021,GU,8063,2,139,0,05/13/2021 02:28:07 PM
12192,07/24/2020,DE,14608,113,578,49,07/26/2020 12:00:00 AM
12193,04/04/2021,NE,212088,146,2181,0,04/06/2021 12:00:00 AM
12194,05/15/2020,NH,3464,82,159,8,05/16/2020 03:46:44 PM
12195,05/08/2021,AL,541221,231,11145,6,05/09/2021 04:00:00 PM
12196,06/28/2021,NV,332529,305,5670,1,06/29/2021 02:25:53 PM
12197,06/30/2021,NH,99504,23,1372,1,07/01/2021 02:29:33 PM
12198,02/11/2020,NC,0,0,0,0,03/26/2020 04:22:39 PM
12199,10/22/2020,DE,23846,169,678,8,10/24/2020 12:00:00 AM
12200,04/09/2021,WY,56873,71,701,0,04/10/2021 01:45:46 PM
12201,04/02/2020,VT,335,37,17,1,04/04/2020 12:00:00 AM
12202,03/04/2020,NC,1,0,0,0,03/04/2020 12:00:00 AM
12203,04/02/2021,NH,85010,471,1245,0,04/03/2021 01:51:09 PM
12204,02/12/2021,IN,647154,1431,12398,37,02/12/2021 12:00:00 AM
12205,04/25/2020,MI,48279,691,3989,117,06/30/2021 01:24:18 PM
12206,05/26/2021,MI,992730,585,20485,35,05/27/2021 12:00:00 AM
12207,11/14/2020,ME,8944,153,165,1,11/15/2020 03:12:13 PM
12208,01/15/2021,MD,324031,3292,6921,42,01/17/2021 12:00:00 AM
12209,05/12/2020,MI,72427,2672,5280,51,05/13/2020 12:00:00 AM
12210,10/20/2020,ME,5989,0,146,0,10/21/2020 01:34:31 PM
12211,02/01/2021,MI,654982,1638,15878,40,02/02/2021 12:00:00 AM
12212,04/09/2020,IL,16422,1344,528,66,04/08/2020 04:22:39 PM
12213,04/15/2021,MT,106823,192,1528,2,04/16/2021 02:12:25 PM
12214,04/19/2021,NE,217240,495,2222,7,04/21/2021 12:00:00 AM
12215,02/25/2021,AL,511800,752,10438,22,02/26/2021 02:00:00 PM
12216,04/30/2021,CT,339233,786,8097,13,05/01/2021 01:43:22 PM
12217,11/03/2020,MS,124988,856,3736,18,11/05/2020 12:00:00 AM
12218,03/23/2021,NE,206837,0,2137,0,03/25/2021 12:00:00 AM
12219,02/20/2021,ID,169150,197,1826,-1,02/21/2021 02:57:50 PM
12220,11/08/2020,VI,1405,0,23,0,11/09/2020 02:38:54 PM
12221,08/15/2020,AL,122363,659,2895,36,08/16/2020 04:00:00 PM
12222,04/11/2020,DE,1612,138,33,1,04/13/2020 12:00:00 AM
12223,12/19/2020,KY,249214,1847,4151,56,12/21/2020 12:00:00 AM
12224,03/25/2021,MS,304674,234,7145,3,03/27/2021 12:00:00 AM
12225,04/26/2020,MS,7307,172,509,10,05/13/2021 05:23:08 PM
12226,09/22/2020,MD,121297,385,4017,4,09/24/2020 12:00:00 AM
12227,02/21/2020,WY,0,0,0,0,03/26/2020 04:22:39 PM
12228,03/25/2020,ME,147,29,0,0,03/26/2020 04:22:39 PM
12229,10/22/2020,MT,26320,1608,283,8,10/23/2020 01:44:31 PM
12230,07/17/2020,GU,317,3,5,0,07/18/2020 04:14:26 PM
12231,03/12/2020,CT,7,4,0,0,03/26/2020 04:22:39 PM
12232,02/12/2021,DE,84203,427,1269,7,02/14/2021 12:00:00 AM
12233,05/08/2021,CT,342993,275,8137,0,05/09/2021 01:43:24 PM
12234,08/09/2020,MS,71441,440,2445,13,08/11/2020 12:00:00 AM
12235,05/19/2021,WI,670876,514,7732,6,05/20/2021 03:08:06 PM
12236,04/15/2021,VI,3028,23,26,0,04/16/2021 02:12:25 PM
12237,06/04/2021,DE,109005,48,1674,6,06/05/2021 01:49:07 PM
12238,09/18/2020,CT,55527,141,4492,4,09/19/2020 02:00:26 PM
12239,12/24/2020,NH,38902,390,690,13,12/25/2020 02:25:34 PM
12240,07/12/2020,IN,51612,533,2868,11,07/12/2020 12:00:00 AM
12241,06/12/2021,GU,8240,2,139,0,06/13/2021 01:40:53 PM
12242,01/24/2021,MD,343138,1686,7340,53,01/26/2021 12:00:00 AM
12243,06/15/2020,NV,11297,124,483,19,06/16/2020 02:10:11 PM
12244,01/30/2021,NV,277349,1070,4264,46,01/31/2021 02:48:12 PM
12245,10/06/2020,MT,15723,425,192,1,10/07/2020 01:45:01 PM
12246,03/02/2020,NV,0,0,0,0,03/26/2020 04:22:39 PM
12247,10/10/2020,WY,7455,120,54,0,10/11/2020 01:47:22 PM
12248,11/19/2020,VI,1469,0,23,0,11/20/2020 03:06:16 PM
12249,10/07/2020,WI,146193,2463,1426,16,10/08/2020 01:56:57 PM
12250,05/21/2021,AL,544877,278,11234,6,05/22/2021 04:00:00 PM
12251,02/28/2021,WI,617367,481,7014,0,03/01/2021 03:21:38 PM
12252,05/28/2021,ME,67651,107,825,0,05/29/2021 01:33:02 PM
12253,03/20/2020,CA,7673,749,177,0,03/20/2020 12:00:00 AM
12254,08/30/2020,DE,17669,100,604,0,09/01/2020 12:00:00 AM
12255,12/07/2020,KY,213228,2984,3521,57,12/09/2020 12:00:00 AM
12256,05/11/2021,KY,453483,560,7077,4,05/13/2021 12:00:00 AM
12257,01/11/2021,NC,661909,3946,8931,91,01/11/2021 12:00:00 AM
12258,11/23/2020,NV,136227,2339,2023,6,11/24/2020 03:27:55 PM
12259,08/11/2020,WA,64271,491,1716,19,08/13/2020 12:00:00 AM
12260,11/07/2020,AL,212431,1195,4716,17,11/08/2020 02:00:00 PM
12261,10/22/2020,VI,1343,6,21,0,10/23/2020 01:44:31 PM
12262,05/10/2020,MT,458,0,16,0,05/11/2020 09:26:08 PM
12263,06/19/2021,MT,113185,18,1651,0,06/19/2021 12:00:00 AM
12264,07/02/2020,ME,3328,0,105,0,07/03/2020 03:01:33 PM
12265,01/11/2021,WA,276183,2093,3699,0,01/13/2021 12:00:00 AM
12266,05/11/2021,ME,64749,303,798,1,05/12/2021 02:33:56 PM
12267,05/20/2021,NH,98091,113,1341,1,05/21/2021 02:08:46 PM
12268,08/24/2020,NH,7134,27,429,0,08/25/2020 02:02:54 PM
12269,06/30/2020,MD,67918,359,3316,13,07/02/2020 12:00:00 AM
12270,07/08/2020,NE,20425,224,282,0,07/10/2020 12:00:00 AM
12271,04/11/2020,ND,293,15,7,1,04/10/2020 04:22:39 PM
12272,10/27/2020,ME,6387,76,146,0,10/28/2020 01:52:28 PM
12273,06/25/2021,MD,462078,61,9734,4,06/26/2021 02:17:39 PM
12274,11/30/2020,NV,152169,1642,2144,8,12/01/2020 03:26:07 PM
12275,12/25/2020,IN,488321,5458,8961,85,12/25/2020 12:00:00 AM
12276,04/28/2021,VI,3098,5,27,0,04/29/2021 01:47:03 PM
12277,01/13/2021,IN,574488,3654,10689,64,01/13/2021 12:00:00 AM
12278,09/28/2020,VT,1601,2,57,0,09/30/2020 12:00:00 AM
12279,06/27/2021,WA,450666,262,5906,4,06/28/2021 03:02:46 PM
12280,02/02/2021,MD,357483,942,7650,18,02/04/2021 12:00:00 AM
12281,06/23/2021,AL,549682,291,11329,3,06/24/2021 03:16:23 PM
12282,02/11/2021,IL,1155833,2838,21985,116,02/12/2021 02:56:38 PM
12283,02/23/2020,KY,0,0,0,0,03/26/2020 04:22:39 PM
12284,02/19/2020,MS,0,0,0,0,03/26/2020 04:22:39 PM
12285,03/11/2021,MI,708691,2323,16831,13,03/12/2021 12:00:00 AM
12286,04/01/2021,AL,527127,383,10887,11,04/02/2021 04:00:00 PM
12287,03/15/2020,NC,104,9,1,0,03/15/2020 12:00:00 AM
12288,01/01/2021,AL,392546,2297,7244,82,01/02/2021 02:00:00 PM
12289,04/15/2021,WY,57203,76,703,0,04/16/2021 02:12:25 PM
12290,05/26/2020,ND,2422,-35,54,0,05/27/2020 03:37:59 PM
12291,11/30/2020,ND,79655,403,954,27,12/01/2020 03:26:07 PM
12292,02/13/2021,NH,70505,433,1130,4,02/14/2021 02:51:00 PM
12293,05/21/2021,WA,427486,1649,5702,12,05/23/2021 12:00:00 AM
12294,07/07/2020,ND,3898,49,84,4,07/08/2020 02:12:08 PM
12295,11/29/2020,IL,720114,7178,12882,44,11/30/2020 02:51:40 PM
12296,01/26/2021,KY,362467,3058,5937,37,01/28/2021 12:00:00 AM
12297,10/09/2020,WI,152631,3164,1451,16,10/10/2020 01:30:17 PM
12298,04/11/2020,NE,704,56,17,0,04/13/2020 12:00:00 AM
12299,07/01/2020,VT,1105,2,55,0,07/03/2020 12:00:00 AM
12300,01/23/2021,VT,10157,146,172,0,01/25/2021 12:00:00 AM
12301,02/17/2021,AL,505364,1111,10220,31,02/18/2021 02:00:00 PM
12302,03/10/2020,WY,0,0,0,0,03/26/2020 04:22:39 PM
12303,02/03/2021,DE,80579,256,1130,22,02/05/2021 12:00:00 AM
12304,09/11/2020,ND,15151,467,167,3,09/12/2020 02:12:43 PM
12305,04/26/2021,DE,104272,142,1617,1,04/28/2021 12:00:00 AM
12306,03/03/2021,ME,45227,136,705,0,03/04/2021 03:08:33 PM
12307,10/03/2020,NH,8597,63,442,0,10/04/2020 01:35:23 PM
12308,06/15/2021,MI,998213,172,20910,9,06/16/2021 12:00:00 AM
12309,05/09/2020,ID,2230,25,67,0,05/10/2020 09:26:08 PM
12310,02/01/2020,AL,47,3,0,0,02/02/2020 02:00:00 PM
12311,05/26/2020,VT,887,5,54,0,05/28/2020 12:00:00 AM
12312,04/20/2020,NC,7267,121,255,15,04/20/2020 12:00:00 AM
12313,04/11/2020,WI,3221,153,137,9,04/10/2020 04:22:39 PM
12314,03/13/2021,CA,3548898,2583,60219,83,03/13/2021 12:00:00 AM
12315,06/30/2020,NE,19177,135,274,5,07/02/2020 12:00:00 AM
12316,10/28/2020,NC,272585,2691,4593,28,10/28/2020 12:00:00 AM
12317,09/07/2020,ND,13872,71,156,0,09/08/2020 02:47:00 PM
12318,07/10/2020,MD,72467,557,3421,7,07/12/2020 12:00:00 AM
12319,12/10/2020,NE,145818,1868,1329,35,12/12/2020 12:00:00 AM
12320,08/21/2020,MO,78895,1216,1701,15,08/23/2020 12:00:00 AM
12321,09/25/2020,MI,237417,1044,7066,13,09/26/2020 12:00:00 AM
12322,05/13/2020,DE,7396,62,260,13,05/15/2020 12:00:00 AM
12323,05/24/2021,MT,111224,21,1603,0,05/25/2021 02:17:06 PM
12324,11/18/2020,MO,291548,5211,4348,55,11/20/2020 12:00:00 AM
12325,02/09/2020,MD,0,0,0,0,03/26/2020 04:22:39 PM
12326,02/09/2020,NV,0,0,0,0,03/26/2020 04:22:39 PM
12327,09/16/2020,VT,1565,2,57,0,09/18/2020 12:00:00 AM
12328,05/03/2020,CT,29312,25,2495,59,05/04/2020 10:49:24 PM
12329,02/25/2021,NC,861280,2273,12107,28,02/25/2021 12:00:00 AM
12330,11/20/2020,MT,53293,1475,567,6,11/21/2020 02:59:41 PM
12331,11/22/2020,AL,245013,1611,5107,27,11/23/2020 02:00:00 PM
12332,02/06/2021,MS,283595,569,6770,9,02/08/2021 12:00:00 AM
12333,05/13/2021,ND,108973,96,1504,1,05/14/2021 02:07:22 PM
12334,07/03/2020,NE,19660,208,284,2,07/05/2020 12:00:00 AM
12335,06/06/2020,MI,103158,418,6050,15,06/07/2020 12:00:00 AM
12336,02/17/2021,KY,401413,1363,6519,19,02/19/2021 12:00:00 AM
12337,06/20/2020,DE,10889,89,435,2,06/22/2020 12:00:00 AM
12338,05/09/2020,MO,10171,113,643,17,05/11/2020 12:00:00 AM
12339,05/17/2021,MT,110723,38,1598,0,05/18/2021 02:26:44 PM
12340,09/20/2020,GU,2074,0,31,0,09/21/2020 01:47:41 PM
12341,08/11/2020,VI,639,63,9,0,08/12/2020 01:50:14 PM
12342,05/23/2020,VT,874,2,53,0,05/25/2020 12:00:00 AM
12343,01/05/2021,VT,7521,147,152,0,01/07/2021 12:00:00 AM
12344,08/09/2020,MD,96258,755,3702,5,08/11/2020 12:00:00 AM
12345,08/19/2020,WA,68941,537,1822,13,08/21/2020 12:00:00 AM
12346,10/25/2020,NE,63807,584,596,1,10/27/2020 12:00:00 AM
12347,11/30/2020,CT,117295,4714,5020,59,12/01/2020 03:26:07 PM
12348,12/12/2020,MT,72644,774,816,11,12/13/2020 02:31:19 PM
12349,01/08/2021,ID,148258,1085,1523,6,01/09/2021 03:26:08 PM
12350,04/12/2021,NV,308343,319,5332,0,04/13/2021 02:00:37 PM
12351,11/16/2020,MD,169805,2149,4495,16,11/18/2020 12:00:00 AM
12352,12/16/2020,NC,474592,7896,6739,68,12/16/2020 12:00:00 AM
12353,01/30/2020,ID,0,0,0,0,03/26/2020 04:22:39 PM
12354,05/10/2020,ND,1491,27,35,0,05/11/2020 09:26:08 PM
12355,06/18/2020,ME,2878,42,102,0,06/19/2020 03:01:11 PM
12356,05/02/2020,DE,5328,151,168,9,05/04/2020 12:00:00 AM
12357,07/01/2020,CA,299763,10511,6975,94,07/01/2020 12:00:00 AM
12358,02/07/2021,MD,364553,903,7829,37,02/09/2021 12:00:00 AM
12359,11/24/2020,CA,1201465,10202,19965,105,11/24/2020 12:00:00 AM
12360,04/23/2020,IL,36934,1826,1688,123,05/25/2020 03:38:40 PM
12361,03/01/2020,ND,0,0,0,0,03/26/2020 04:22:39 PM
12362,02/15/2020,VI,0,0,0,0,03/26/2020 04:22:39 PM
12363,07/22/2020,CA,504672,11030,9368,146,07/22/2020 12:00:00 AM
12364,07/02/2021,VI,3902,7,30,0,07/03/2021 01:44:06 PM
12365,07/30/2020,GU,356,2,5,0,07/31/2020 02:35:06 PM
12366,08/01/2020,MS,65478,706,2291,29,08/03/2020 12:00:00 AM
12367,04/30/2021,VT,21472,115,242,1,05/02/2021 12:00:00 AM
12368,08/16/2020,DE,16530,90,593,0,08/18/2020 12:00:00 AM
12369,05/04/2021,GU,8016,12,138,1,05/05/2021 02:14:20 PM
12370,03/18/2021,NC,896522,2001,12475,14,03/18/2021 12:00:00 AM
12371,06/09/2020,MT,554,6,18,0,06/10/2020 08:56:25 PM
12372,05/27/2020,MS,16196,383,971,11,05/29/2020 12:00:00 AM
12373,04/14/2020,IN,8527,291,481,29,04/14/2020 12:00:00 AM
12374,03/14/2020,NE,10,0,0,0,03/16/2020 12:00:00 AM
12375,12/18/2020,IL,886805,7377,16206,221,12/19/2020 02:42:31 PM
12376,11/22/2020,CT,101469,0,4828,0,11/23/2020 03:04:35 PM
12377,06/04/2021,ND,110178,27,1516,1,06/05/2021 01:49:07 PM
12378,04/17/2021,WA,385185,1594,5380,0,04/19/2021 12:00:00 AM
12379,03/06/2020,NC,2,0,0,0,03/06/2020 12:00:00 AM
12380,02/03/2020,NE,0,0,0,0,03/26/2020 04:22:39 PM
12381,01/29/2021,WA,309687,1992,4285,42,01/31/2021 12:00:00 AM
12382,05/25/2021,ID,191546,149,2087,1,05/26/2021 01:48:32 PM
12383,06/06/2021,CT,348021,65,8246,0,06/07/2021 02:36:26 PM
12384,02/19/2020,CA,720,15,154,1,02/19/2020 12:00:00 AM
12385,10/05/2020,MS,104428,886,3315,21,10/07/2020 12:00:00 AM
12386,04/16/2020,WI,3875,154,197,15,04/16/2020 04:22:39 PM
12387,06/03/2021,MO,601503,704,9138,9,06/04/2021 02:56:57 PM
12388,04/10/2021,VT,19603,137,232,1,04/12/2021 12:00:00 AM
12389,10/05/2020,CT,59120,823,4517,4,10/06/2020 01:33:58 PM
12390,04/16/2021,MO,576952,373,8894,3,04/18/2021 12:00:00 AM
12391,05/28/2020,MI,96315,1042,5862,28,05/29/2020 12:00:00 AM
12392,02/11/2020,CA,656,7,153,0,02/11/2020 12:00:00 AM
12393,02/04/2020,MO,0,0,0,0,03/26/2020 04:22:39 PM
12394,04/08/2021,ID,182841,310,1989,9,04/09/2021 02:11:49 PM
12395,06/27/2021,MD,462144,33,9737,2,06/28/2021 03:02:46 PM
12396,03/30/2021,AL,526401,405,10872,11,03/31/2021 04:00:00 PM
12397,07/02/2021,WY,62445,92,747,0,07/03/2021 01:44:06 PM
12398,05/23/2021,ID,191271,124,2082,0,05/24/2021 01:46:58 PM
12399,02/18/2020,IL,2,0,0,0,03/26/2020 04:22:39 PM
12400,05/24/2021,NH,98349,46,1344,0,05/25/2021 02:17:06 PM
12401,04/22/2020,VI,54,0,3,0,04/22/2020 04:22:39 PM
12402,03/16/2020,ND,1,0,0,0,03/26/2020 04:22:39 PM
12403,03/28/2021,MI,777428,4253,17206,29,03/29/2021 12:00:00 AM
12404,10/25/2020,WA,105165,741,2296,0,10/27/2020 12:00:00 AM
12405,07/02/2020,NC,76156,2070,1479,11,07/02/2020 12:00:00 AM
12406,06/18/2020,ND,3193,27,75,1,06/19/2020 03:01:11 PM
12407,08/30/2020,MS,85733,353,2853,14,09/01/2020 12:00:00 AM
12408,12/26/2020,ID,135787,554,1354,5,12/27/2020 02:44:47 PM
12409,02/03/2020,AL,52,4,0,0,02/04/2020 02:00:00 PM
12410,02/04/2021,DE,80945,366,1135,5,02/06/2021 12:00:00 AM
12411,03/17/2021,NC,894521,1823,12461,11,03/17/2021 12:00:00 AM
12412,07/12/2020,WI,39877,797,820,-8,07/13/2020 03:19:34 PM
12413,05/31/2020,IN,34574,363,2234,21,05/31/2020 12:00:00 AM
12414,08/10/2020,NH,6840,9,419,0,08/11/2020 02:16:27 PM
12415,07/09/2020,ME,3499,13,111,0,07/10/2020 03:35:06 PM
12416,05/05/2021,AL,540358,370,11116,7,05/06/2021 04:00:00 PM
12417,09/07/2020,AL,146973,713,3537,26,09/08/2020 04:00:00 PM
12418,11/23/2020,WI,379693,3455,3158,8,11/24/2020 03:27:55 PM
12419,04/16/2020,CT,15884,1129,971,103,04/16/2020 04:22:39 PM
12420,10/01/2020,IN,121176,1157,3850,20,10/01/2020 12:00:00 AM
12421,02/09/2020,WY,0,0,0,0,03/26/2020 04:22:39 PM
12422,04/07/2020,NH,747,32,13,4,04/07/2020 04:22:39 PM
12423,04/07/2020,MI,28885,1317,1471,157,04/08/2020 12:00:00 AM
12424,06/06/2021,GU,8210,2,139,0,06/07/2021 02:36:26 PM
12425,11/06/2020,MO,231397,5346,3754,54,11/08/2020 12:00:00 AM
12426,06/18/2021,ND,110551,7,1523,0,06/18/2021 01:48:26 PM
12427,04/20/2020,NV,3830,102,164,7,04/20/2020 04:22:39 PM
12428,08/07/2020,CT,50320,75,4441,4,08/08/2020 02:58:44 PM
12429,04/20/2020,WA,12060,275,652,17,04/22/2020 12:00:00 AM
12430,02/19/2020,MO,0,0,0,0,03/26/2020 04:22:39 PM
12431,09/24/2020,MD,122359,559,4033,4,09/26/2020 12:00:00 AM
12432,03/06/2021,CA,3530471,2915,59552,116,03/06/2021 12:00:00 AM
12433,04/18/2020,MT,426,4,10,2,04/18/2020 04:22:39 PM
12434,04/13/2020,MS,4363,217,310,12,04/15/2020 12:00:00 AM
12435,01/05/2021,MI,603794,3370,14235,75,01/06/2021 12:00:00 AM
12436,06/15/2021,NV,327831,252,5626,2,06/16/2021 03:10:20 PM
12437,04/14/2021,ID,184347,437,2006,6,04/15/2021 01:58:27 PM
12438,07/20/2020,MS,52769,1478,1956,39,07/22/2020 12:00:00 AM
12439,04/15/2020,MD,10784,752,472,48,04/17/2020 12:00:00 AM
12440,04/12/2021,WA,377823,790,5329,7,04/14/2021 12:00:00 AM
12441,09/24/2020,MO,127764,1958,2362,25,09/26/2020 12:00:00 AM
12442,04/06/2021,ND,104167,193,1468,0,04/07/2021 02:25:43 PM
12443,03/26/2020,MI,13375,1217,165,52,03/27/2020 12:00:00 AM
12444,02/29/2020,IL,2,0,0,0,03/26/2020 04:22:39 PM
12445,01/30/2020,DE,0,0,0,0,03/26/2020 04:22:39 PM
12446,02/26/2020,GU,0,0,0,0,03/26/2020 04:22:39 PM
12447,05/20/2021,WY,59590,214,713,0,05/21/2021 02:08:46 PM
12448,09/21/2020,MI,231676,1954,7021,7,09/22/2020 12:00:00 AM
12449,02/02/2021,WA,314647,1096,4316,-2,02/04/2021 12:00:00 AM
12450,04/28/2021,NE,219691,218,2243,1,04/30/2021 12:00:00 AM
12451,10/20/2020,WI,187828,4686,1652,35,10/21/2020 01:34:31 PM
12452,06/03/2021,KY,460622,266,7166,4,06/05/2021 12:00:00 AM
12453,05/08/2021,ID,188901,113,2061,0,05/09/2021 01:43:24 PM
12454,03/04/2021,IN,665423,948,12826,14,03/04/2021 12:00:00 AM
12455,09/15/2020,NH,7748,34,438,2,09/16/2020 01:53:41 PM
12456,07/02/2020,AL,50745,1762,1387,27,07/03/2020 04:00:00 PM
12457,02/21/2020,CT,0,0,0,0,03/26/2020 04:22:39 PM
12458,04/18/2020,DE,2640,118,67,6,04/20/2020 12:00:00 AM
12459,11/20/2020,NH,16797,520,507,1,11/21/2020 02:59:41 PM
12460,06/24/2021,NV,330810,448,5664,10,06/25/2021 03:01:46 PM
12461,06/14/2021,NH,99143,27,1363,3,06/15/2021 02:44:13 PM
12462,08/24/2020,WA,71834,343,1867,4,08/26/2020 12:00:00 AM
12463,03/21/2021,MO,562618,345,8720,6,03/23/2021 12:00:00 AM
12464,06/17/2020,WY,1114,25,18,0,06/18/2020 05:16:14 PM
12465,02/01/2021,MS,278852,1222,6698,23,02/03/2021 12:00:00 AM
12466,08/18/2020,NH,7017,13,424,1,08/19/2020 02:23:51 PM
12467,09/01/2020,WA,75521,307,1931,16,09/03/2020 12:00:00 AM
12468,11/06/2020,ID,70909,1330,679,8,11/07/2020 02:45:17 PM
12469,12/01/2020,ME,12208,232,218,4,12/02/2020 03:48:48 PM
12470,10/03/2020,ND,23550,416,274,3,10/04/2020 01:35:23 PM
12471,05/19/2020,AL,16315,527,680,16,05/20/2020 04:00:00 PM
12472,03/16/2020,WI,53,26,0,0,03/26/2020 04:22:39 PM
12473,06/20/2021,NV,329297,211,5649,0,06/20/2021 12:00:00 AM
12474,06/29/2021,MT,113690,113,1665,3,06/30/2021 02:11:39 PM
12475,03/24/2021,IL,1227708,2793,23408,17,03/25/2021 02:25:23 PM
12476,04/09/2020,GU,128,5,4,0,04/08/2020 04:22:39 PM
12477,08/05/2020,VI,501,20,9,1,08/06/2020 02:12:27 PM
12478,07/26/2020,ID,18177,350,146,0,07/27/2020 02:16:42 PM
12479,06/27/2020,ID,5319,171,91,1,06/28/2020 02:59:02 PM
12480,03/13/2020,CT,7,0,0,0,03/26/2020 04:22:39 PM
12481,06/27/2021,IL,1390930,249,25653,8,06/28/2021 03:02:46 PM
12482,02/14/2020,ID,0,0,0,0,03/26/2020 04:22:39 PM
12483,12/06/2020,WY,36317,376,257,0,12/07/2020 02:38:33 PM
12484,02/18/2021,ME,43225,135,655,0,02/19/2021 03:33:51 PM
12485,06/03/2021,WA,438544,867,5821,20,06/04/2021 02:56:57 PM
12486,04/06/2020,VT,506,29,22,1,04/08/2020 12:00:00 AM
12487,10/16/2020,GU,3538,0,63,0,10/17/2020 02:09:18 PM
12488,11/10/2020,NV,112304,1322,1859,7,11/11/2020 03:15:25 PM
12489,03/12/2020,WI,8,3,0,0,03/26/2020 04:22:39 PM
12490,12/07/2020,ND,83817,475,1064,42,12/08/2020 02:59:49 PM
12491,05/17/2020,VI,69,0,6,0,05/18/2020 04:01:54 PM
12492,04/19/2020,MT,433,7,10,0,04/19/2020 04:22:39 PM
12493,02/03/2021,NV,280707,750,4373,49,02/04/2021 02:53:58 PM
12494,10/10/2020,CA,866297,3751,17400,56,10/10/2020 12:00:00 AM
12495,06/21/2021,KY,463714,190,7196,0,06/23/2021 12:00:00 AM
12496,11/04/2020,MD,149964,1198,4326,11,11/06/2020 12:00:00 AM
12497,07/29/2020,ID,19679,457,173,13,07/30/2020 02:42:43 PM
12498,02/01/2021,WY,52057,145,596,0,02/02/2021 02:51:51 PM
12499,10/25/2020,AL,193562,898,4447,18,10/26/2020 04:00:00 PM
12500,03/23/2021,VI,2877,19,26,1,03/24/2021 02:16:52 PM
12501,03/29/2021,VI,2907,0,26,0,03/30/2021 02:06:13 PM
12502,06/06/2021,NC,1005257,307,13347,6,06/06/2021 12:00:00 AM
12503,02/24/2020,MT,0,0,0,0,03/26/2020 04:22:39 PM
12504,11/07/2020,IN,205722,4899,4945,53,11/07/2020 12:00:00 AM
12505,03/27/2020,IN,981,336,32,5,03/27/2020 12:00:00 AM
